wvl,refl
0.524310776942356,0.13036078294675182
0.5253132832080201,0.13174080245909256
0.5263157894736843,0.13292920837009414
0.5273182957393484,0.1342423019439212
0.5283208020050124,0.1354848492140907
0.5293233082706766,0.13669357319896222
0.5303258145363408,0.13799128810717903
0.531328320802005,0.13910368211766577
0.5323308270676692,0.14041095232004763
0.5333333333333332,0.1414732446194804
0.5343358395989976,0.14271759866311015
0.5353383458646617,0.14378416002057504
0.5363408521303258,0.14490189108536886
0.53734335839599,0.14599897641153894
0.5383458646616541,0.14696654808903586
0.5393483709273182,0.14807027788779203
0.5403508771929825,0.14891329493792207
0.5413533834586466,0.14995536824014277
0.5423558897243107,0.1507289928088827
0.5433583959899749,0.15162772870954952
0.5443609022556392,0.15237891874450687
0.5453634085213033,0.15307870965992312
0.5463659147869675,0.15381146630737563
0.5473684210526316,0.1543082187576699
0.5483709273182957,0.1549720923160924
0.54937343358396,0.15530963803856107
0.5503759398496241,0.1558190708643142
0.5513784461152882,0.15605763507193535
0.5523809523809525,0.15633210670659264
0.5533834586466165,0.15650626268958856
0.5543859649122806,0.15650911524492564
0.5553884711779449,0.15659916090763693
0.556390977443609,0.1563526925707619
0.5573934837092732,0.15628655410312123
0.5583959899749374,0.15585413457234523
0.5593984962406015,0.15554000355981293
0.5604010025062657,0.15498438949690418
0.5614035087719299,0.15435649903079196
0.5624060150375939,0.15369766503191562
0.5634085213032581,0.15274965734678256
0.5644110275689223,0.1519464123100671
0.5654135338345865,0.1507326872690783
0.5664160401002506,0.1496997583690783
0.5674185463659148,0.14830306584847686
0.5684210526315789,0.14695525512454052
0.5694235588972432,0.14543780942050957
0.5704260651629073,0.14373721135374973
0.5714285714285714,0.14210274008349943
0.5724310776942356,0.14008211851834793
0.5734335839598999,0.13827107842118766
0.5744360902255639,0.13601915724427568
0.5754385964912281,0.13394135440100183
0.5764411027568922,0.1315566391594714
0.5774436090225564,0.12914415414116373
0.5784461152882205,0.12668217733206025
0.5794486215538848,0.12393358429366094
0.5804511278195488,0.12137710089369216
0.5814536340852131,0.11836708796404707
0.5824561403508772,0.11563716482053657
0.5834586466165415,0.1124842377293492
0.5844611528822056,0.10948793476436142
0.5854636591478697,0.10629589388677932
0.5864661654135337,0.10298537324297778
0.5874686716791979,0.09978973893785056
0.5884711779448623,0.09619997051288497
0.5894736842105263,0.09294941380054178
0.5904761904761906,0.08919160839766012
0.5914786967418547,0.08577661321782548
0.5924812030075187,0.08198785559129391
0.5934837092731831,0.0783036603305531
0.5944862155388471,0.07457694454511031
0.5954887218045112,0.07058831603707795
0.5964912280701755,0.06691935851070824
0.5974937343358395,0.06269178909667625
0.5984962406015037,0.05897218730632088
0.599498746867168,0.05464975165720652
0.6005012531328321,0.05071314793138207
0.6015037593984962,0.04644968025717547
0.6025062656641602,0.04215133195208657
0.6035087719298246,0.038024963830196525
0.6045112781954888,0.033317789551739314
0.6055137844611529,0.029266866278857984
0.606516290726817,0.024237967811884826
0.6075187969924813,0.020037852614997773
0.6085213032581452,0.014861935608289292
0.6095238095238096,0.010031572422881043
0.6105263157894737,0.003617761934689223
0.6115288220551378,0.0019539595270073786
0.612531328320802,0.03249512777871912
0.6135338345864662,0.028329211506538766
0.6145363408521305,0.03799700704215079
0.6155388471177945,0.05204594712997728
0.6165413533834587,0.05821744177346648
0.6175438596491228,0.057050853890261946
0.6185463659147868,0.05534490310531223
0.6195488721804511,0.05426072832293849
0.6205513784461153,0.056361351928566915
0.6215538847117794,0.05840644687528831
0.6225563909774438,0.06216430004106686
0.6235588972431079,0.06421423040544934
0.6245614035087719,0.06659501563354522
0.6255639097744361,0.06712499173341346
0.6265664160401002,0.0678312139370081
0.6275689223057643,0.06763845315676778
0.6285714285714287,0.06777574976395492
0.6295739348370927,0.06789087014538639
0.630576441102757,0.06815985436600418
0.6315789473684211,0.06886485278391745
0.6325814536340851,0.06929488525441263
0.6335839598997494,0.07032113101500238
0.6345864661654134,0.0706712750660107
0.6355889724310777,0.07162572880680175
0.6365914786967418,0.07174908071782236
0.637593984962406,0.07237590817690358
0.6385964912280702,0.07233455897926422
0.6395989974937344,0.07256433060630468
0.6406015037593986,0.07253723203552968
0.6416040100250626,0.07242745728425096
0.6426065162907268,0.07255849810698933
0.6436090225563911,0.07223085065809065
0.6446115288220551,0.07253263328319283
0.6456140350877193,0.07213680530535993
0.6466165413533835,0.07248812508314288
0.6476190476190478,0.07217352043773473
0.6486215538847118,0.07239239862078305
0.649624060150376,0.07226999734427224
0.65062656641604,0.07221590859810993
0.6516290726817043,0.07231601955186497
0.6526315789473686,0.07196846765946563
0.6536340852130326,0.07221832517387584
0.6546365914786968,0.07169329416513127
0.655639097744361,0.07193718899140558
0.656641604010025,0.07143359292379195
0.6576441102756893,0.07149763613360531
0.6586466165413534,0.07119976823272409
0.6596491228070176,0.0709756500794687
0.6606516290726816,0.07095960554082445
0.6616541353383458,0.07046506890032678
0.6626566416040102,0.07065673961055592
0.6636591478696741,0.07003699395894908
0.6646616541353383,0.07024527794333128
0.6656641604010025,0.06970812527496446
0.6666666666666666,0.06971958023809902
0.6676691729323307,0.06943259267781884
0.668671679197995,0.06912136466686138
0.6696741854636591,0.06912278452394162
0.6706766917293233,0.0685192401705327
0.6716791979949875,0.06869103852838913
0.6726817042606515,0.0679712342693028
0.6736842105263158,0.0680929175879329
0.67468671679198,0.0674908800955012
0.675689223057644,0.06735051854071043
0.6766917293233082,0.06703640749199409
0.6776942355889725,0.0665431610933391
0.6786967418546366,0.06653060445973448
0.6796992481203009,0.06576876363775556
0.6807017543859649,0.06590222496017134
0.681704260651629,0.06509473765285245
0.6827067669172933,0.06512731469608692
0.6837092731829574,0.06452354325903177
0.6847117794486215,0.06424749656254247
0.6857142857142857,0.06399156037497115
0.68671679197995,0.06335345985786958
0.6877192982456142,0.0634031469995738
0.6887218045112782,0.06254057222527401
0.6897243107769424,0.06268306865638554
0.6907268170426065,0.061859100335333615
0.6917293233082706,0.06181990720661802
0.6927318295739349,0.06128595275973256
0.693734335839599,0.060876582452339977
0.6947368421052633,0.060734799993970516
0.6957393483709273,0.05996055133710001
0.6967418546365914,0.06010108195211299
0.6977443609022557,0.059168011239700204
0.6987468671679197,0.05931935142321994
0.6997493734335839,0.058531037799506906
0.7007518796992481,0.05840198687438632
0.7017543859649124,0.0579968372176583
0.7027568922305764,0.05743686953973513
0.7037593984962406,0.057452220086425455
0.7047619047619049,0.05654270840317331
0.7057644110275689,0.056782448321939835
0.7067669172932332,0.05580410933914006
0.7077694235588973,0.055933975134592195
0.7087719298245614,0.05522113587026476
0.7097744360902256,0.054946720532120276
0.71077694235589,0.05470245773034318
0.7117794486215538,0.05393613979463533
0.7127819548872181,0.05410907052092861
0.7137844611528823,0.053032047113434094
0.7147869674185463,0.05332790226161996
0.7157894736842105,0.05230563620443798
0.7167919799498748,0.05233655604470564
0.7177944862155389,0.05172493475201775
0.7187969924812031,0.051222519544566386
0.7197994987468672,0.05116591993178453
0.7208020050125313,0.050142726374068365
0.7218045112781956,0.05047730565387378
0.7228070175438598,0.049241738670109746
0.7238095238095238,0.04956650105620037
0.7248120300751879,0.04857120897088035
0.7258145363408522,0.04845967462111662
0.7268170426065163,0.048055992575363325
0.7278195488721805,0.04729947612915021
0.7288220551378445,0.04752960631343468
0.7298245614035088,0.04627603722750791
0.7308270676691728,0.04682434920292625
0.731829573934837,0.04552436196570452
0.7328320802005013,0.04586925175951304
0.7338345864661652,0.045043397199419855
0.7348370927318297,0.04474027220972115
0.7358395989974937,0.044684734241482615
0.7368421052631579,0.04362964644271127
0.7378446115288221,0.04422395981582011
0.7388471177944861,0.042744373048060065
0.7398496240601503,0.04348171959988556
0.7408521303258145,0.042185695947492864
0.7418546365914788,0.042429858850003645
0.7428571428571428,0.0418775653359226
0.743859649122807,0.041220241140484795
0.7448621553884712,0.0415908188920636
0.7458646616541352,0.040111957077188516
0.7468671679197995,0.04105927038778069
0.7478696741854637,0.03932892376334261
0.7488721804511278,0.04013023679383297
0.749874686716792,0.038923626825165175
0.7508771929824561,0.03886553175881341
0.7518796992481204,0.03872746340476918
0.7528822055137845,0.03752842824234698
0.7538847117794487,0.03842645720778564
0.7548872180451126,0.036451301462047364
0.755889724310777,0.037732132728725505
0.7568922305764412,0.03584800861478111
0.7578947368421052,0.036557633964280835
0.7588972431077694,0.035675129172357364
0.7598997493734336,0.03509535327315741
0.7609022556390977,0.035630016903739244
0.7619047619047619,0.03373775407954175
0.7629072681704261,0.03530340947156497
0.7639097744360902,0.03286892908996651
0.7649122807017544,0.03441474535505518
0.7659147869674187,0.032634827518923014
0.7669172932330828,0.03299972396314435
0.7679197994987469,0.03282691973508835
0.7689223057644111,0.03143105392318194
0.7699248120300751,0.03296412595708386
0.7709273182957392,0.0302374201696667
0.7719298245614036,0.03254990896707639
0.7729323308270677,0.02980262792865786
0.7739348370927318,0.031372894062605974
0.7749373433583963,0.030110609529569368
0.7759398496240602,0.02967440624135721
0.7769423558897244,0.030697986396619775
0.7779448621553886,0.028062023903367074
0.7789473684210526,0.030873041252710582
0.7799498746867167,0.027185370665427165
0.7809523809523811,0.03010634117662545
0.7819548872180451,0.027338150919362748
0.7829573934837092,0.02837903676445788
0.7839598997493735,0.028220356256382823
0.7849624060150376,0.026268375155714573
0.7859649122807016,0.029032167386017667
0.786967418546366,0.024677491840001262
0.7879699248120301,0.028893124501910034
0.7889724310776941,0.02432154302748597
0.7899749373433584,0.02737805683486153
0.7909774436090226,0.025250715014976454
0.7919799498746868,0.02485515259616336
0.7929824561403508,0.026713044109385967
0.793984962406015,0.022383219313076727
0.7949874686716791,0.02749806148795242
0.7959899749373434,0.021159676690156375
0.7969924812030076,0.02662536061545112
0.7979949874686716,0.021790286040454094
